Unipol Gruppo Finanziario Spa,UNIP.MI,Milan,Italy
Vittoria Assicurazioni,VAS.MI,Milan,Italy
Vianini Industria,VIN.MI,Milan,Italy
Vivendi SA,VIV.MI,Milan,Italy
Vianini Lavori,VLA.MI,Milan,Italy
Valsoia,VLS.MI,Milan,Italy
Vrway Communication SA,VRW.MI,Milan,Italy
Exprivia,XPR.MI,Milan,Italy
Area Impianti,YAI.MI,Milan,Italy
Yoox Spa,YOOX.MI,Milan,Italy
Raffaele Caruso,YRC.MI,Milan,Italy
Zucchi Spa,ZUC.MI,Milan,Italy
Zucchi Spa,ZUCR.MI,Milan,Italy
Zignago Vetro,ZV.MI,Milan,Italy
